id,name,votes,rating,phone,address,zip,cuisine,reviewcount
3494,shamshiri grill,226,3.8,(310) 474-1410,1712 westwood blvd,90024,"mediterranean,middle eastern",12
3495,green peas,246,4.2,(310) 397-9815,4437 sepulveda blvd.,90230,"american,vegetarian",17
3496,best fish taco in ensenada,251,4.1,(323) 466-5552,1650 hillhurst ave,90027,"fast food,mexican",13
3497,daikokuya,665,4.3,(213) 626-1680,327 e 1st st los angeles,90012,japanese,30
3498,mao's kitchen,94,3.7,(310) 581-8305,1512 pacific ave.,90291,"asian,chinese,vegetarian",8
3499,gracias madre,42,3.5,(323) 978-2170,8905 melrose ave,90069,"mexican,vegetarian",11
3500,road to seoul,120,4.1,(323) 731-9292,1230 s western avenue,90006,"asian,bbq,korean",4
3501,hakata ramen shin-sen-gumi,43,3.8,(213) 687-7108,132 s central ave,90012,"japanese,ramen",3
3502,ayara thai cuisine,319,4.1,(310) 410-8848,6245 w 87th st,90045,thai,16
3503,cafe stella,251,3.7,(323) 666-0265,3932 w sunset blvd,90029,french,8
3504,the nosh of beverly hills,56,3.6,(310) 271-3730,9689 santa monica blvd,90210,sandwich,3
3505,village idiot,158,3.9,(323) 655-3331,7383 melrose ave,90046,"british,bar food",8
3506,milk jar cookies,30,3.7,(323) 634-9800,5466 wilshire boulevard,90036,"coffee and tea,desserts",4
3507,the little door,160,3.6,(323) 951-1210,8164 w 3rd st los angeles,90048,"french,mediterranean",9
3508,gjelina,1054,4.0,(310) 450-1429,1429 abbot kinney blvd,90291,american,41
3509,las fuentes,511,4.4,(818) 708-3344,18415 vanowen st,91335,mexican,16
3510,katsuya,295,3.7,(310) 207-8744,11777 san vicente blvd,90049,"japanese,sushi",11
3511,jar,178,3.8,(323) 655-6566,8225 beverly blvd,90048,"american,steakhouse",14
3512,shaky alibi,38,3.9,(323) 938-5282,7401 beverly blvd.,90036,breakfast,6
3513,robata jinya,61,4.8,(323) 653-8877,8050 w 3rd st los angeles,90048,"asian,japanese",2
3514,el cid,47,3.3,(323) 668-0318,4212 w sunset blvd,90029,"seafood,spanish,tapas",5
3515,kyochon,218,3.7,(213) 739-9292,3833 w 6th st los angeles,90020,korean,7
3516,follow your heart cafe,259,3.8,(818) 348-3240,21825 sherman way,91303,"american,breakfastvegetarian",7
3517,chaumont bakery & cafe,19,3.4,(310) 550-5510,143 s beverly dr,90212,"desserts,french",2
3518,fab hot dogs,379,4.3,(818) 344-4336,19417 victory blvd,91335,burger,16
3519,rocksugar pan asian kitchen,312,3.8,(310) 552-9988,10250 santa monica blvd,90067,asian,17
3520,karl strauss brewing company,38,3.4,(818) 753-2739,1000 universal studios blvd,91608,american,2
3521,leo & lily,54,3.5,(818) 222-6622,22420 ventura blvd.,91364,"american,french,mediterranean",5
3522,paco's tacos,387,3.7,(310) 391-9616,4141 s centinela ave,90066,mexican,7
3523,more than waffles,157,3.9,(818) 789-5937,17200 ventura blvd,91316,american,17
3524,taste on melrose,179,3.7,(323) 852-6888,8454 melrose ave,90069,california,9
3525,the grill on the alley,122,3.5,(310) 276-0615,9560 dayton way,90210,"american,seafood,steakhouse",2
3526,pig 'n whistle,78,3.4,(323) 463-0000,6714 hollywood blvd,90028,"american,pizza,sandwich",15
3527,chateau marmont restaurant,131,3.7,(323) 656-1010,8221 w sunset blvd,90046,american,11
3528,blue dog beer tavern,144,3.7,(818) 990-2583,4524 saugus ave.,91403,"american,burger",10
3529,stonefire grill,646,4.0,(818) 887-4145,6405 fallbrook ave,91307,"american,bbq,pizza",6
3530,sprinkles cupcakes,594,3.9,(310) 274-8765,9635 s santa monica blvd,90210,desserts,41
3531,maddalena restaurant,74,4.3,(323) 223-1401,737 lamar st los angeles,90031,"italian,california",3
3532,gladstone's 4 fish,49,1.8,(310) 646-8056,los angeles international airport,90045,seafood,26
3533,tavern,206,3.5,(310) 806-6464,11648 san vicente blvd,90049,american,15
3534,crazy rock n sushi,127,3.9,(323) 882-8247,7100 santa monica blvd,90046,"asian,japanese,sushi",7
3535,sanamluang cafe,176,4.0,(323) 660-8006,5176 hollywood blvd,90027,"asian,thai",7
3536,vinoteque on melrose,95,4.0,(310) 860-6060,7469 melrose ave,90046,"american,spanish,california",7
3537,m cafe,227,3.8,(323) 525-0588,7119 melrose ave,90046,breakfastvegetarian,9
3538,flavor of india,95,3.5,(310) 274-1715,9045 santa monica blvd,90038,indian,9
3539,cheebo,227,3.7,(323) 850-7070,7533 w sunset blvd,90046,"italian,pizza,california",6
3540,sur restaurant & bar,144,3.5,(310) 289-2824,606 n robertson blvd,90069,"american,international,mediterranean",13
3541,yang chow,345,3.8,(213) 625-0811,819 n broadway,90012,"chinese,dim sum",12
3542,barney's beanery,155,3.4,(323) 654-2287,8447 santa monica blvd,90069,"american,italian,mexican",5
3543,amorino beverly hills,4,3.2,(424) 335-0317,9605 s santa monica blvd,90210,,2
3544,sprinkles ice cream,36,4.0,(310) 274-7890,9631 s santa monica blvd,90210,"desserts,ice cream",3
3545,alegria on sunset,316,3.7,(323) 913-1422,3510 w sunset blvd,90026,"mexican,southwestern",12
3546,shojin organic & natural,74,4.4,(213) 617-0305,333 s alameda st unit 310,90013,japanese,6
3547,rosa mexicano,113,3.8,(213) 746-0001,800 w olympic blvd,90015,mexican,15
3548,blair's,331,3.6,(323) 660-1882,2903 rowena ave,90039,"american,vegetarian,california",13
3549,galanga thai fusion,281,4.2,(323) 851-4355,7440 santa monica blvd,90046,"malaysian,thai",16
3550,hard rock cafe,50,3.5,(323) 464-7625,6801 hollywood blvd,90028,american,11
3551,cacao mexicatessen,162,4.4,(323) 478-2791,1576 colorado blvd.,90041,mexican,6
3552,mel's drive-in,117,3.5,(323) 465-2111,1650 n highland ave,90028,"burger,diner",20
3553,ruth's chris steak house,278,3.7,(818) 227-9505,6100 topanga canyon blvd,91367,"american,steakhouse",8
3554,killer cafe,46,3.5,(310) 578-2250,4213 admiralty way,90292,"american,breakfastcalifornia",3
3555,library bar,79,3.7,(213) 614-0053,630 w 6th st ste 116a,90017,burger,3
3556,208 rodeo,53,3.4,(310) 275-2428,208 via rodeo dr,90210,"american,breakfastcalifornia",12
3557,jeni's splendid ice creams,7,3.2,(614) 407-0687,1954 hillhurst ave,90027,"desserts,ice cream,frozen yogurt",2
3558,asia de cuba,158,3.7,(323) 848-6000,8440 w sunset blvd,90069,"asian,caribbean,japanese",4
3559,redbird,24,3.4,(213) 788-1191,114 e 2nd st los angeles,90012,american,2
3560,james' beach,145,3.7,(310) 823-5396,60 n venice boulevard,90291,"american,california",10
3561,toscana,177,3.7,(310) 820-2448,11633 san vicente blvd,90049,italian,5
3562,roppongi asian tapas bar and sushi,53,4.3,(310) 289-0030,8535 sunset blvd,90069,"asian,japanese,sushi",3
3563,the apple pan,880,3.9,(310) 475-3585,10801 w pico blvd,90064,"burger,desserts",34
3564,pink's hot dogs,1406,3.7,(323) 931-4223,709 n la brea ave,90038,"american,burger",103
3565,pace restaurant,186,3.8,(323) 654-8583,2100 laurel canyon blvd,90046,"italian,pizza,california",10
3566,pizzicotto,514,4.0,(310) 442-7188,11758 san vicente blvd,90049,"italian,pizza",12
3567,terroni,189,3.6,(323) 954-0300,7605 beverly blvd,90036,italian,21
3568,napa valley grille,158,3.7,(310) 824-3322,1100 glendon ave,90024,american,9
3569,dr. hogly wogly's tyler texas bar-b-que,307,3.7,(818) 780-6701,8136 sepulveda blvd,91402,bbq,13
3570,ado,99,3.8,(310) 399-9010,796 main street,90291,italian,8
3571,the tasting kitchen,146,4.0,(310) 392-6644,1633 abbot kinney blvd,90291,italian,13
3572,blockheads shavery co,33,3.6,(310) 445-8725,11311 mississippi ave,90025,desserts,3
3573,polentoni,135,3.7,(310) 313-6077,11800 jefferson blvd.,90230,"italian,pizza",14
3574,commissary,33,3.6,(213) 368-3065,3515 wilshire blvd,90010,california,5
3575,son of a gun restaurant,201,4.1,(323) 782-9033,8370 w 3rd st los angeles,90048,seafood,14
3576,the six restaurant,109,3.8,(310) 837-6662,10668 w pico blvd,90064,pizza,6
3577,marugame monzo,30,3.6,(213) 346-9762,329 e 1st st.,90012,"asian,japanese",8
3578,versailles,241,3.7,(818) 906-0756,17410 ventura blvd,91316,cuban,15
3579,pazzo gelato,113,4.1,(323) 662-1410,3827 w sunset blvd,90026,"desserts,ice cream",3
3580,loteria grill,150,4.0,(323) 930-2211,6333 w 3rd st los angeles,90036,mexican,5
3581,firefly,243,3.7,(818) 762-1833,11720 ventura blvd,91604,american,7
3582,yuko kitchen,31,3.5,(323) 933-4020,5484 wilshire blvd,90036,"japanese,beverages",10
3583,stout,147,4.0,(323) 469-3801,1544 n cahuenga blvd,90028,burger,14
3584,los toros bar & cantina,309,3.7,(818) 882-3080,21743 devonshire st,91311,mexican,18
3585,engine co. no. 28,177,3.9,(213) 624-6996,644 s figueroa st los angeles,90017,"american,breakfast",13
3586,ink,259,3.9,(323) 651-5866,8360 melrose ave,90069,,15
3587,tony p's dockside grill,263,3.7,(310) 823-4534,4445 admiralty way,90292,"american,seafood,california",15
3588,barone's famous italian restaurant.,172,3.6,(818) 782-6004,13726 oxnard st,91401,"italian,pizza,seafood",16
3589,l&e oyster bar,38,3.7,(323) 660-2255,1637 silver lake blvd,90026,seafood,3
3590,the tam o'shanter,194,3.8,(323) 664-0228,2980 los feliz blvd,90039,"american,british,bar food",6
3591,gyu-kaku,101,3.9,(310) 659-5760,163 n la cienega blvd,90211,"bbq,japanese,korean",4
3592,perch,83,3.6,(213) 802-1770,448 s hill st los angeles,90013,"american,french",8
3593,the prince,31,3.5,(213) 389-2007,3198 1/2 w 7th st los angeles,90005,"korean,tapas",1
3594,sk's donuts & croissant,37,3.7,(323) 935-2409,5850 w 3rd st los angeles,90036,breakfast,6
3596,lucky's tavern,128,3.8,(323) 465-8259,6613 hollywood blvd,90028,"american,burger,pizza",6
3597,osteria mozza,669,3.9,(323) 297-0100,6602 melrose ave,90038,italian,33
3598,fisherman's outlet restaurant and market,151,4.3,(213) 627-7231,529 s central ave,90013,"american,seafood,southern",7
3599,the lab gastropub,70,3.6,(213) 743-1843,3500 s figueroa st los angeles,90007,"american,bar food",2
3600,park's bbq,116,4.0,(213) 380-1717,955 s vermont ave,90006,"asian,bbq,korean",4
3601,iroha,307,3.7,(818) 990-9559,12953 ventura blvd,91604,"japanese,sushi",6
3602,osteria mamma,114,4.3,(323) 284-7060,5732 melrose ave,90038,italian,5
3603,dinah's family restaurant,132,3.5,(310) 645-0456,6521 s sepulveda blvd,90045,"american,bbq",9
3606,cafe pinot,125,3.9,(213) 239-6500,700 w 5th st los angeles,90071,"french,california",13
3607,noshi sushi,98,3.9,(323) 469-3458,4430 beverly blvd,90004,"japanese,sushi",9
3608,c & o trattoria,427,3.8,(310) 823-9491,31 washington blvd,90291,"italian,vegetarian",29
3609,salsa & beer,252,4.3,(818) 344-6574,6740 white oak ave,91406,mexican,19
3610,la poubelle,127,3.5,(323) 465-0807,5907 franklin ave,90028,"french,mediterranean,tapas",6
3611,pinches tacos,164,4.0,(323) 650-0614,8200 w sunset blvd,90046,,11
3612,border grill,93,4.3,(213) 486-5171,445 s figueroa st los angeles,90071,"international,mexican",9
3613,maggiano's little italy,199,4.0,(818) 887-3777,6100 topanga canyon blvd,91367,italian,8
3614,mao's kitchen,188,3.6,(323) 932-9681,7313 melrose ave,90046,chinese,12
3615,salt & straw,18,3.5,(323) 466-0485,240 n larchmont blvd,90004,"desserts,ice cream",2
3616,gardens of taxco,242,3.8,(323) 654-1746,1113 n harper ave,90046,mexican,12
3617,madeo,152,3.6,(310) 859-4903,8897 beverly blvd,90048,italian,6
3618,il capriccio on vermont,115,3.8,(323) 662-5900,1757 n vermont ave,90027,italian,6
3619,yamashiro hollywood,319,3.7,(323) 466-5125,1999 n sycamore ave,90068,"asian,california",20
3620,birds,180,3.5,(323) 465-0175,5925 franklin ave,90028,"american,bbq",6
3621,camacho's cantina,40,3.1,(818) 622-2333,1000 universal studios blvd,91608,mexican,4
3622,pitfire pizza company,223,3.7,(818) 980-2949,5211 lankershim blvd,91601,"italian,pizza,sandwich",10
3623,la barca mexican restaurant,217,4.0,(323) 735-6567,2414 s vermont ave,90007,mexican,5
3624,figtree's cafe,76,3.6,(310) 392-4937,429 ocean front walk,90291,"american,vegetarian,california",9
3625,nat's early bite coffee shop,420,3.9,(818) 781-3040,14115 burbank blvd,91401,breakfastsandwich,12
3626,coupa cafe,88,4.2,(310) 385-0420,419 n canon dr,90210,"coffee and tea,international,latin american",5
3627,spitz,299,3.7,(323) 257-5600,2506 colorado blvd,90041,"middle eastern,turkish",7
3628,millie's,108,3.6,(323) 664-0404,3524 w sunset blvd,90026,"american,coffee and tea,sandwich",5
3629,doughboys cafe & bakery,89,3.6,(323) 852-1020,8136 w 3rd st los angeles,90048,american,8
3630,bld,223,3.8,(323) 930-9744,7450 beverly blvd,90036,"american,breakfast",15
3631,foodlab,51,4.7,(323) 851-7120,7253 santa monica blvd,90046,"breakfastsandwich,healthy food",6
3632,piccolo venice,182,3.8,(310) 314-3222,5 dudley ave,90291,italian,12
3633,on the thirty,19,3.3,(818) 788-0330,14622 ventura blvd ste 112,91403,"pizza,bar food",0
3634,bcd tofu house,102,3.8,(213) 382-6677,3575 wilshire blvd,90010,"asian,korean",10
3635,tsujita la,84,4.7,(310) 231-7373,2057 sawtelle blvd,90025,"japanese,ramen",3
3636,wp24 by wolfgang puck,67,3.9,(213) 743-8824,900 w olympic blvd fl 24,90015,"asian,chinese",5
3637,high rooftop lounge,149,3.9,(424) 214-1050,1697 pacific ave,90291,american,7
3638,cafe graikos,49,4.5,(818) 831-1187,19346 rinaldi st,91326,"greek,mediterranean,vegetarian",8
3639,anarbagh,322,3.7,(818) 224-3929,22721 ventura blvd,91364,indian,19
3640,electric karma,75,3.5,(323) 653-2121,8222 w 3rd st los angeles,90048,indian,4
3641,versailles,686,3.7,(310) 558-3168,10319 venice blvd,90232,cuban,36
3642,il cielo,88,3.5,(310) 276-9990,9018 burton way,90211,italian,5
3643,cafe brasil,234,3.8,(310) 837-8957,10831 venice blvd,90034,"brazilian,latin american",4
3644,public school 310,65,3.8,(310) 558-0414,9411 culver blvd,90232,american,5
3645,lala's grill,145,3.8,(323) 934-6838,7229 melrose ave,90046,"latin american,steakhouse,argentine",11
3646,patina,144,3.4,(213) 972-3331,141 s grand ave,90012,"american,french",3
3647,mexico city,248,3.5,(323) 661-7227,2121 hillhurst ave,90027,mexican,7
3648,sushi roku,124,3.7,(323) 655-6767,8445 w 3rd st los angeles,90048,"asian,japanese,sushi",8
3649,simpang asia,123,3.6,(310) 815-9075,10433 national blvd #213,90034,indonesian,6
3650,santouka ramen,118,4.1,(310) 391-1101,3760 s centinela ave,90066,"japanese,ramen",6
3651,n/naka,25,3.6,(310) 836-6252,3455 s overland ave,90034,japanese,1
3652,katsuya,667,3.7,(323) 871-8777,6300 hollywood blvd,90028,"japanese,sushi",30
3653,gloria's cafe,157,4.0,(310) 838-0963,10227 venice blvd,90034,"latin american,mexican",12
3654,sycamore kitchen,45,4.2,(323) 935-2977,143 s la brea ave,90036,breakfastfrench,2
3655,samosa house,251,3.6,(310) 398-6766,11510 w washington blvd,90066,"indian,vegetarian",11
3656,clementine,255,4.1,(310) 552-1080,1751 ensley ave,90024,"american,california",6
3657,tommy's original world famous hamburgers,31,3.4,(323) 467-3792,5873 hollywood blvd,90028,"burger,fast food",3
3658,cafe del rey,161,3.7,(310) 823-6395,4451 admiralty way,90292,"mediterranean,seafood,california",6
3659,square one dining,137,4.1,(323) 661-1109,4854 fountain ave,90029,"american,breakfastcalifornia",14
3660,house of pies,143,3.5,(323) 666-9961,1869 n vermont ave,90027,"american,diner",7
3661,little jewel of new orleans,9,3.2,(213) 620-0461,207 ord st los angeles,90012,cajun,1
3662,cici's cafe,141,4.2,(818) 881-6704,18912 ventura blvd,91356,"american,breakfast",9
3663,alcove cafe & bakery,729,4.1,(323) 644-0100,1929 hillhurst ave,90027,"american,coffee and tea",24
3664,mexicali cocina & cantina,141,3.5,(818) 985-1744,12161 ventura blvd,91604,"mexican,seafood",11
3665,mel's drive-in,96,3.7,(310) 854-7200,8585 w sunset blvd,90069,"american,burger",9
3666,mario's peruvian seafood restaurant,191,4.0,(323) 466-4181,5786 melrose ave,90038,"latin american,seafood",3
3667,beer belly,89,3.9,(213) 387-2337,532 s western ave,90020,american,12
3668,laurel tavern,180,3.9,(818) 506-0777,11938 ventura blvd,91604,burger,6
3669,mofongos,113,3.5,(818) 754-1051,5757 lankershim blvd,91601,"latin american,puerto rican",8
3670,thai patio,200,3.9,(323) 466-3894,5273 hollywood blvd,90027,thai,9
3671,littlefork,54,3.7,(323) 465-3675,1600 wilcox ave,90028,"american,seafood",3
3672,ricky's fish tacos,44,4.5,not available,1400 n virgil ave,90027,"mexican,seafood",1
3673,cha cha cha,133,3.8,(323) 664-7723,656 n virgil ave,90004,caribbean,2
3674,a.o.c.,682,3.7,(310) 859-9859,8700 w 3rd st los angeles,90048,mediterranean,14
3675,umami burger,227,4.4,(323) 469-3100,1520 n. cahuenga blvd #7,90028,"american,burger",15
3676,the york,250,4.1,(323) 255-9675,5018 york blvd,90042,california,4
3677,barbarella neighborhood bar & kitchen,107,3.6,(323) 644-8000,2609 hyperion ave,90027,"burger,california",6
3678,hurry curry of tokyo,145,3.8,(310) 473-1640,2131 sawtelle blvd,90025,"asian,japanese",6
3679,ocean seafood restaurant,151,3.5,(213) 687-3088,747 n broadway,90012,"chinese,dim sum,seafood",10
3680,le petit restaurant,65,3.8,(818) 501-7999,13360 ventura blvd,91423,french,3
3681,dog haus,15,3.2,(818) 340-4287,6501 topanga canyon blvd,91303,"burger,bar food",1
3682,harajuku crepe,41,3.8,(310) 285-3946,9405 s santa monica blvd,90210,desserts,0
3683,natalee thai cuisine,233,3.6,(310) 202-7003,10101 venice blvd,90232,thai,12
3684,icdc,6,3.1,(323) 746-3346,7454 1/2 beverly boulevard,90036,"donuts,ice cream,coffee and tea",1
3685,kabuki japanese,91,3.7,(323) 464-6003,1545 n vine st los angeles,90028,"japanese,sushi",8
3686,a-frame,226,4.5,(310) 398-7700,12565 w washington blvd,90066,"hawaiian,tapas",18
3687,dublin's irish pub,28,3.2,(213) 624-3827,815 w 7th st los angeles,90017,bar food,3
3688,bubba gump shrimp co.,109,3.6,(818) 753-4867,100 universal city plz,91608,"american,seafood,southern",8
3689,manas indian,115,3.6,(323) 731-4333,2823 s vermont ave,90007,indian,5
3690,los balcones del peru,122,4.3,(323) 871-9600,1360 vine st los angeles,90028,"latin american,seafood,peruvian",6
3691,wood & vine,101,3.8,(323) 334-3360,6280 hollywood blvd,90028,"american,tapas",9
3692,eat,187,3.7,(818) 760-4787,11108 magnolia blvd,91601,"american,breakfast",14
3693,saint felix,54,3.8,(310) 275-4428,8945 santa monica blvd,90069,"american,tapas",3
3694,bourgeois pig,118,3.8,(323) 464-6008,5931 franklin ave,90028,"coffee and tea,desserts",2
3695,baja cantina,142,3.7,(310) 821-2252,311 washington blvd,90292,"american,mexican",16
3696,sweet butter kitchen,87,3.9,(818) 788-2832,13824 ventura blvd.,91423,breakfast,5
3697,the stinking rose,368,3.7,(310) 652-7673,55 n la cienega blvd,90211,"italian,vegetarian",18
3698,hamasaku,131,4.0,(310) 479-7636,11043 santa monica blvd,90025,"asian,japanese,sushi",4
3699,dal rae,144,3.9,(562) 949-2444,9023 washington blvd,90660,american,16
3700,bawarchi indian kitchen,30,3.4,(310) 838-2130,10408 venice blvd,90232,indian,7
3701,night + market,54,3.9,(310) 275-9724,9041 sunset blvd,90069,thai,2
3702,gyu-kaku,157,3.6,(818) 501-5400,14455 ventura blvd,91423,"bbq,japanese,korean",8
3703,yuca's,179,3.7,(323) 662-1214,2056 hillhurst ave,90027,"burger,mexican",5
3704,flake,170,3.7,(310) 396-2333,513 rose ave,90291,breakfastsandwich,18
3705,whiskey red's,178,3.3,(310) 823-4522,13813 fiji way,90292,"american,breakfastseafood",18
3706,harold & belle's,181,3.8,(323) 735-9023,2920 w jefferson blvd,90018,cajun,6
3707,evo kitchen,22,3.4,(323) 375-3390,7950 sunset blvd ste 104,90046,"pizza,california",3
3708,joan's on third,259,4.2,(323) 655-2285,8350 w 3rd st los angeles,90048,american,13
3710,ramayani westwood,116,3.5,(310) 477-3315,1777 westwood blvd,90024,indonesian,3
3711,dan's super subs,346,4.1,(818) 225-8880,22446 ventura blvd,91364,"american,fast food,sandwich",10
3712,gjusta,7,3.0,(310) 314-0320,320 sunset ave,90291,"sandwich,deli",2
3713,suehiro cafe,94,3.6,(213) 626-9132,337 e 1st st los angeles,90012,"asian,chinese,japanese",8
3714,chin chin,143,3.5,(310) 652-1818,8618 w sunset blvd,90069,"asian,chinese,dim sum",5
3715,curry house,120,3.7,(213) 620-0855,123 astronaut e s onizuka st los angeles,90012,japanese,5
3716,firehouse,204,4.5,(818) 881-3118,18450 victory blvd,91335,greek,9
