seq1,seq2,name_name_jac_qgm_3_qgm_3
new look (los angeles),new look (los angeles),1.0
new look (californian),new look (californian),1.0
new look (californian),new look (californian),1.0
new look (las vegas),new look (las vegas),1.0
new look (las vegas),new look (las vegas),1.0
beef & brandy,beef & brandy,1.0
beef & brandy,beef & brandy,1.0
beef & brandy restaurant,beef & brandy restaurant,1.0
beef & brandy restaurant,beef & brandy restaurant,1.0
beef & brandy restaurant and bar below (new york),beef and brandy restaurant and bar below (new york),0.92
beef and brandy restaurant and bar below (new york),beef & brandy restaurant and bar below (new york),0.92
beef & brandy restaurant and bar below (new york city),beef and brandy restaurant and bar below (new york city),0.9272727272727272
beef and brandy restaurant and bar below (new york city),beef & brandy restaurant and bar below (new york city),0.9272727272727272
beef & brandy restaurant and bar below (los angeles),beef and brandy restaurant and bar below (los angeles),0.9230769230769232
beef and brandy restaurant and bar below (los angeles),beef & brandy restaurant and bar below (los angeles),0.9230769230769232
beef & brandy restaurant and bar below (californian),beef and brandy restaurant and bar below (californian),0.9245283018867924
beef and brandy restaurant and bar below (californian),beef & brandy restaurant and bar below (californian),0.9245283018867924
beef & brandy restaurant and bar below (las vegas),beef and brandy restaurant and bar below (las vegas),0.9215686274509804
beef and brandy restaurant and bar below (las vegas),beef & brandy restaurant and bar below (las vegas),0.9215686274509804
beef & brandy (new york),beef & brandy (new york),1.0
beef & brandy (new york),beef & brandy (new york),1.0
beef & brandy (new york city),beef & brandy (new york city),1.0
beef & brandy (new york city),beef & brandy (new york city),1.0
beef & brandy (los angeles),beef & brandy (los angeles),1.0
beef & brandy (los angeles),beef & brandy (los angeles),1.0
beef & brandy (californian),beef & brandy (californian),1.0
beef & brandy (californian),beef & brandy (californian),1.0
beef & brandy (las vegas),beef & brandy (las vegas),1.0
beef & brandy (las vegas),beef & brandy (las vegas),1.0
beef & brandy restaurant (new york),beef & brandy restaurant (new york),1.0
beef & brandy restaurant (new york),beef & brandy restaurant (new york),1.0
beef & brandy restaurant (new york city),beef & brandy restaurant (new york city),1.0
beef & brandy restaurant (new york city),beef & brandy restaurant (new york city),1.0
beef & brandy restaurant (los angeles),beef & brandy restaurant (los angeles),1.0
beef & brandy restaurant (los angeles),beef & brandy restaurant (los angeles),1.0
beef & brandy restaurant (californian),beef & brandy restaurant (californian),1.0
beef & brandy restaurant (californian),beef & brandy restaurant (californian),1.0
beef & brandy restaurant (las vegas),beef & brandy restaurant (las vegas),1.0
beef & brandy restaurant (las vegas),beef & brandy restaurant (las vegas),1.0
m i casita,m i casita,1.0
m i casita,m i casita,1.0
m i casita (new york),m i casita (new york),1.0
m i casita (new york),m i casita (new york),1.0
m i casita (new york city),m i casita (new york city),1.0
m i casita (new york city),m i casita (new york city),1.0
m i casita (los angeles),m i casita (los angeles),1.0
m i casita (los angeles),m i casita (los angeles),1.0
m i casita (californian),m i casita (californian),1.0
m i casita (californian),m i casita (californian),1.0
m i casita (las vegas),m i casita (las vegas),1.0
m i casita (las vegas),m i casita (las vegas),1.0
corner bakery,corner bakery,1.0
corner bakery,corner bakery,1.0
corner bakery (new york),corner bakery (new york),1.0
corner bakery (new york),corner bakery (new york),1.0
corner bakery (new york city),corner bakery (new york city),1.0
corner bakery (new york city),corner bakery (new york city),1.0
corner bakery (los angeles),corner bakery (los angeles),1.0
corner bakery (los angeles),corner bakery (los angeles),1.0
corner bakery (californian),corner bakery (californian),1.0
corner bakery (californian),corner bakery (californian),1.0
corner bakery (las vegas),corner bakery (las vegas),1.0
corner bakery (las vegas),corner bakery (las vegas),1.0
kingsbury street,kingsbury street,1.0
kingsbury street,kingsbury street,1.0
kingsbury street (new york),kingsbury street (new york),1.0
kingsbury street (new york),kingsbury street (new york),1.0
kingsbury street (new york city),kingsbury street (new york city),1.0
kingsbury street (new york city),kingsbury street (new york city),1.0
kingsbury street (los angeles),kingsbury street (los angeles),1.0
kingsbury street (los angeles),kingsbury street (los angeles),1.0
kingsbury street (californian),kingsbury street (californian),1.0
kingsbury street (californian),kingsbury street (californian),1.0
kingsbury street (las vegas),kingsbury street (las vegas),1.0
kingsbury street (las vegas),kingsbury street (las vegas),1.0
plenty chinese,plenty chinese,1.0
plenty chinese,plenty chinese,1.0
plenty chinese (new york),plenty chinese (new york),1.0
plenty chinese (new york),plenty chinese (new york),1.0
plenty chinese (new york city),plenty chinese (new york city),1.0
plenty chinese (new york city),plenty chinese (new york city),1.0
plenty chinese (los angeles),plenty chinese (los angeles),1.0
plenty chinese (los angeles),plenty chinese (los angeles),1.0
plenty chinese (californian),plenty chinese (californian),1.0
plenty chinese (californian),plenty chinese (californian),1.0
plenty chinese (las vegas),plenty chinese (las vegas),1.0
plenty chinese (las vegas),plenty chinese (las vegas),1.0
minari oriental,minari oriental,1.0
minari oriental,minari oriental,1.0
minari oriental (new york),minari oriental (new york),1.0
minari oriental (new york),minari oriental (new york),1.0
minari oriental (new york city),minari oriental (new york city),1.0
minari oriental (new york city),minari oriental (new york city),1.0
minari oriental (los angeles),minari oriental (los angeles),1.0
minari oriental (los angeles),minari oriental (los angeles),1.0
minari oriental (californian),minari oriental (californian),1.0
minari oriental (californian),minari oriental (californian),1.0
minari oriental (las vegas),minari oriental (las vegas),1.0
minari oriental (las vegas),minari oriental (las vegas),1.0
emerald city,emerald city,1.0
emerald city,emerald city,1.0
emerald city (new york),emerald city (new york),1.0
emerald city (new york),emerald city (new york),1.0
emerald city (new york city),emerald city (new york city),1.0
emerald city (new york city),emerald city (new york city),1.0
emerald city (los angeles),emerald city (los angeles),1.0
emerald city (los angeles),emerald city (los angeles),1.0
emerald city (californian),emerald city (californian),1.0
emerald city (californian),emerald city (californian),1.0
emerald city (las vegas),emerald city (las vegas),1.0
emerald city (las vegas),emerald city (las vegas),1.0
golden bull,golden bull,1.0
golden bull,golden bull,1.0
golden bull (new york),golden bull (new york),1.0
golden bull (new york),golden bull (new york),1.0
golden bull (new york city),golden bull (new york city),1.0
golden bull (new york city),golden bull (new york city),1.0
golden bull (los angeles),golden bull (los angeles),1.0
golden bull (los angeles),golden bull (los angeles),1.0
golden bull (californian),golden bull (californian),1.0
golden bull (californian),golden bull (californian),1.0
golden bull (las vegas),golden bull (las vegas),1.0
golden bull (las vegas),golden bull (las vegas),1.0
palermo's italian,palermo's italian,1.0
palermo's italian,palermo's italian,1.0
palermo's italian (new york),palermo's italian (new york),1.0
palermo's italian (new york),palermo's italian (new york),1.0
palermo's italian (new york city),palermo's italian (new york city),1.0
palermo's italian (new york city),palermo's italian (new york city),1.0
palermo's italian (los angeles),palermo's italian (los angeles),1.0
palermo's italian (los angeles),palermo's italian (los angeles),1.0
palermo's italian (californian),palermo's italian (californian),1.0
palermo's italian (californian),palermo's italian (californian),1.0
palermo's italian (las vegas),palermo's italian (las vegas),1.0
palermo's italian (las vegas),palermo's italian (las vegas),1.0
harry caray,harry caray,1.0
harry caray,harry caray,1.0
harry caray (new york),harry caray (new york),1.0
harry caray (new york),harry caray (new york),1.0
harry caray (new york city),harry caray (new york city),1.0
harry caray (new york city),harry caray (new york city),1.0
harry caray (los angeles),harry caray (los angeles),1.0
harry caray (los angeles),harry caray (los angeles),1.0
harry caray (californian),harry caray (californian),1.0
harry caray (californian),harry caray (californian),1.0
harry caray (las vegas),harry caray (las vegas),1.0
harry caray (las vegas),harry caray (las vegas),1.0
grand lux,grand lux,1.0
grand lux,grand lux,1.0
grand lux (new york),grand lux (new york),1.0
grand lux (new york),grand lux (new york),1.0
grand lux (new york city),grand lux (new york city),1.0
grand lux (new york city),grand lux (new york city),1.0
grand lux (los angeles),grand lux (los angeles),1.0
grand lux (los angeles),grand lux (los angeles),1.0
grand lux (californian),grand lux (californian),1.0
grand lux (californian),grand lux (californian),1.0
grand lux (las vegas),grand lux (las vegas),1.0
grand lux (las vegas),grand lux (las vegas),1.0
ala too central asian and turkish,ala too central asian and turkish,1.0
ala too central asian and turkish,ala too central asian and turkish,1.0
ala too central asian and turkish (new york),ala too central asian and turkish (new york),1.0
ala too central asian and turkish (new york),ala too central asian and turkish (new york),1.0
ala too central asian and turkish (new york city),ala too central asian and turkish (new york city),1.0
ala too central asian and turkish (new york city),ala too central asian and turkish (new york city),1.0
ala too central asian and turkish (los angeles),ala too central asian and turkish (los angeles),1.0
ala too central asian and turkish (los angeles),ala too central asian and turkish (los angeles),1.0
ala too central asian and turkish (californian),ala too central asian and turkish (californian),1.0
ala too central asian and turkish (californian),ala too central asian and turkish (californian),1.0
ala too central asian and turkish (las vegas),ala too central asian and turkish (las vegas),1.0
ala too central asian and turkish (las vegas),ala too central asian and turkish (las vegas),1.0
thai classic,thai classic,1.0
thai classic,thai classic,1.0
thai classic (new york),thai classic (new york),1.0
thai classic (new york),thai classic (new york),1.0
thai classic (new york city),thai classic (new york city),1.0
thai classic (new york city),thai classic (new york city),1.0
thai classic (los angeles),thai classic (los angeles),1.0
thai classic (los angeles),thai classic (los angeles),1.0
thai classic (californian),thai classic (californian),1.0
thai classic (californian),thai classic (californian),1.0
thai classic (las vegas),thai classic (las vegas),1.0
thai classic (las vegas),thai classic (las vegas),1.0
it's snack time,it's snack time,1.0
it's snack time,it's snack time,1.0
it's snack time (new york),it's snack time (new york),1.0
it's snack time (new york),it's snack time (new york),1.0
it's snack time (new york city),it's snack time (new york city),1.0
it's snack time (new york city),it's snack time (new york city),1.0
it's snack time (los angeles),it's snack time (los angeles),1.0
it's snack time (los angeles),it's snack time (los angeles),1.0
it's snack time (californian),it's snack time (californian),1.0
it's snack time (californian),it's snack time (californian),1.0
it's snack time (las vegas),it's snack time (las vegas),1.0
it's snack time (las vegas),it's snack time (las vegas),1.0
go,go,1.0
go,go,1.0
hash house a go go (new york),hash house a go (new york),0.9655172413793104
hash house a go (new york),hash house a go go (new york),0.9655172413793104
hash house a go go (new york city),hash house a go (new york city),0.9705882352941176
hash house a go (new york city),hash house a go go (new york city),0.9705882352941176
hash house a go go (los angeles),hash house a go (los angeles),0.96875
hash house a go (los angeles),hash house a go go (los angeles),0.96875
hash house a go go (californian),hash house a go (californian),0.96875
hash house a go (californian),hash house a go go (californian),0.96875
hash house a go go (las vegas),hash house a go (las vegas),0.9666666666666668
hash house a go (las vegas),hash house a go go (las vegas),0.9666666666666668
house a go (new york),house a go go (new york),0.9583333333333334
house a go go (new york),house a go (new york),0.9583333333333334
house a go (new york city),house a go go (new york city),0.9655172413793104
