seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"w. ng, z. zhao, da yan","d. yan, w. ng, zhou zhao",0.2894736842105263
"d. yan, zhou zhao, w. ng","w. ng, z. zhao, da yan",0.2894736842105263
"da yan, z. zhao, w. ng","w. ng, d. yan, zhou zhao",0.2894736842105263
"da yan, z. zhao, w. ng","w. ng, d. yan, zhou zhao",0.2894736842105263
"da yan, zhou zhao, w. ng","w. ng, z. zhao, d. yan",0.2894736842105263
"d. yan, zhou zhao, wilfred ng","z. zhao, w. ng, da yan",0.2
"w. ng, zhou zhao, da yan","d. yan, w. ng, z. zhao",0.2894736842105263
"zhou zhao, wilfred ng, da yan","z. zhao, d. yan, w. ng",0.25
"wilfred ng, z. zhao, d. yan","da yan, w. ng, z. zhao",0.2926829268292683
"zhou zhao, d. yan, w. ng","wilfred ng, z. zhao, d. yan",0.2790697674418605
"zhou zhao, wilfred ng, da yan","da yan, w. ng, z. zhao",0.25
"w. ng, da yan, z. zhao","d. yan, z. zhao, wilfred ng",0.2926829268292683
"wilfred ng, z. zhao, d. yan","zhou zhao, d. yan, w. ng",0.2790697674418605
"w. ng, da yan, z. zhao","zhou zhao, da yan, wilfred ng",0.2790697674418605
"d. yan, z. zhao, wilfred ng","da yan, w. ng, zhou zhao",0.2558139534883721
"d. yan, z. zhao, wilfred ng","w. ng, zhou zhao, da yan",0.2
"z. zhao, wilfred ng, da yan","d. yan, w. ng, zhou zhao",0.2
"d. yan, wilfred ng, z. zhao","z. zhao, da yan, w. ng",0.2619047619047619
"da yan, w. ng, zhou zhao","wilfred ng, z. zhao, d. yan",0.2
"da yan, w. ng, z. zhao","zhou zhao, da yan, wilfred ng",0.25
"z. zhao, da yan, w. ng","d. yan, wilfred ng, zhou zhao",0.2
"d. yan, z. zhao, wilfred ng","da yan, w. ng, zhou zhao",0.2558139534883721
"z. zhao, d. yan, w. ng","d. yan, wilfred ng, zhou zhao",0.2558139534883721
"z. zhao, wilfred ng, da yan","w. ng, da yan, zhou zhao",0.2857142857142857
"w. ng, j. cheng, steven liu, d. yan","da yan, james cheng, w. ng, s. liu",0.2777777777777778
"da yan, j. cheng, w. ng, steven liu","s. liu, wilfred ng, james cheng, d. yan",0.21311475409836064
"j. cheng, d. yan, w. ng, s. liu","wilfred ng, james cheng, da yan, steven liu",0.2982456140350877
"s. liu, w. ng, da yan, james cheng","steven liu, wilfred ng, j. cheng, d. yan",0.288135593220339
"da yan, james cheng, wilfred ng, s. liu","j. cheng, steven liu, w. ng, d. yan",0.21311475409836064
"da yan, wilfred ng, j. cheng, steven liu","james cheng, s. liu, w. ng, da yan",0.2542372881355932
"wilfred ng, s. liu, j. cheng, da yan","da yan, w. ng, steven liu, james cheng",0.288135593220339
"da yan, wilfred ng, j. cheng, steven liu","s. liu, w. ng, james cheng, da yan",0.2542372881355932
"james cheng, wilfred ng, s. liu, da yan","w. ng, j. cheng, steven liu, d. yan",0.2982456140350877
"j. cheng, steven liu, w. ng, d. yan","s. liu, james cheng, da yan, wilfred ng",0.2459016393442623
"da yan, james cheng, wilfred ng, s. liu","w. ng, steven liu, da yan, j. cheng",0.288135593220339
"steven liu, j. cheng, da yan, wilfred ng","james cheng, w. ng, s. liu, d. yan",0.2459016393442623
"w. ng, d. yan, j. cheng, s. liu","steven liu, wilfred ng, james cheng, d. yan",0.27586206896551724
"james cheng, d. yan, w. ng, s. liu","d. yan, steven liu, j. cheng, wilfred ng",0.288135593220339
"s. liu, zhou zhao, da yan, wilfred ng","w. ng, z. zhao, steven liu, d. yan",0.2333333333333333
"steven liu, d. yan, wilfred ng, zhou zhao","z. zhao, s. liu, w. ng, da yan",0.2333333333333333
"zhou zhao, d. yan, s. liu, wilfred ng","w. ng, z. zhao, steven liu, d. yan",0.29310344827586204
"wilfred ng, steven liu, zhou zhao, da yan","z. zhao, s. liu, da yan, w. ng",0.2982456140350877
"w. ng, steven liu, zhou zhao, da yan","da yan, s. liu, wilfred ng, z. zhao",0.27586206896551724
"da yan, zhou zhao, wilfred ng, steven liu","s. liu, da yan, z. zhao, w. ng",0.27586206896551724
"da yan, w. ng, z. zhao, s. liu","wilfred ng, steven liu, zhou zhao, d. yan",0.2333333333333333
"d. yan, zhou zhao, wilfred ng, s. liu","w. ng, z. zhao, steven liu, da yan",0.2333333333333333
"w. ng, z. zhao, d. yan","z. zhao, da yan, wilfred ng",0.2619047619047619
"da yan, z. zhao, wilfred ng","d. yan, w. ng, zhou zhao",0.2558139534883721
"z. zhao, da yan, w. ng","w. ng, zhou zhao, d. yan",0.2894736842105263
"d. yan, w. ng, zhou zhao","w. ng, z. zhao, da yan",0.2894736842105263
"w. ng, zhou zhao, d. yan","z. zhao, da yan, w. ng",0.2894736842105263
"z. zhao, d. yan, w. ng","wilfred ng, d. yan, zhou zhao",0.2857142857142857
"z. zhao, da yan, w. ng","w. ng, zhou zhao, d. yan",0.2894736842105263
"d. yan, w. ng, zhou zhao","z. zhao, da yan, wilfred ng",0.2
"z. zhao, d. yan, w. ng","wilfred ng, da yan, z. zhao",0.2619047619047619
"d. yan, zhou zhao, w. ng","wilfred ng, z. zhao, da yan",0.2
"z. zhao, da yan, wilfred ng","w. ng, zhou zhao, d. yan",0.2
"w. ng, z. zhao, d. yan","zhou zhao, d. yan, wilfred ng",0.2790697674418605
"da yan, z. zhao, wilfred ng","w. ng, z. zhao, d. yan",0.2926829268292683
"w. ng, z. zhao, da yan","z. zhao, d. yan, wilfred ng",0.2619047619047619
"w. ng, z. zhao, da yan","zhou zhao, da yan, wilfred ng",0.2790697674418605
"w. ng, z. zhao, da yan","z. zhao, d. yan, wilfred ng",0.2619047619047619
"z. zhao, da yan, wilfred ng","w. ng, z. zhao, d. yan",0.2619047619047619
"z. zhao, da yan, wilfred ng","d. yan, w. ng, z. zhao",0.2619047619047619
"da yan, z. zhao, w. ng","w. ng, zhou zhao, d. yan",0.2894736842105263
"w. ng, z. zhao, da yan","da yan, zhou zhao, wilfred ng",0.2558139534883721
"d. yan, james cheng, qizhen zhang","q. zhang, j. cheng, da yan",0.2765957446808511
"j. cheng, da yan, q. zhang","qizhen zhang, james cheng, d. yan",0.2765957446808511
"j. cheng, q. zhang, d. yan","qizhen zhang, da yan, james cheng",0.2765957446808511
"d. yan, james cheng, qizhen zhang","q. zhang, j. cheng, da yan",0.2765957446808511
"qizhen zhang, j. cheng, da yan","d. yan, q. zhang, james cheng",0.2765957446808511
"junjie yao, y. huang, hua lu, b. cui, hongzhi yin","h. lu, yuxin huang, h. yin, bin cui, j. yao",0.2857142857142857
"bin cui, q. liu, z. xue, junjie yao","zijun xue, j. yao, b. cui, qingyun liu",0.2459016393442623
"qingyun liu, bin cui, j. yao, z. xue","junjie yao, b. cui, zijun xue, q. liu",0.2459016393442623
"bin cui, qingyun liu, junjie yao, z. xue","j. yao, b. cui, z. xue, q. liu",0.2982456140350877
"bin cui, zijun xue, q. liu, j. yao","junjie yao, b. cui, z. xue, qingyun liu",0.26229508196721313
"j. yao, qingyun liu, b. cui, z. xue","zijun xue, bin cui, q. liu, junjie yao",0.2459016393442623
"z. xue, b. cui, qingyun liu, junjie yao","j. yao, bin cui, z. xue, q. liu",0.27586206896551724
"bin cui, q. liu, z. xue, junjie yao","j. yao, z. xue, qingyun liu, b. cui",0.2982456140350877
"q. liu, j. yao, bin cui, z. xue","j. yao, b. cui, zijun xue, qingyun liu",0.2857142857142857
"b. cui, q. liu, zijun xue, junjie yao","j. yao, bin cui, z. xue, qingyun liu",0.2459016393442623
"qingyun liu, b. cui, j. yao, zijun xue","junjie yao, bin cui, z. xue, q. liu",0.2459016393442623
"hongzhi yin, chen chen, bin cui, j. yao","c. chen, h. yin, junjie yao, b. cui",0.26785714285714285
"j. yao, chen chen, hongzhi yin, bin cui","b. cui, junjie yao, c. chen, h. yin",0.2857142857142857
"bin cui, junjie yao, chen chen, hongzhi yin","h. yin, c. chen, j. yao, b. cui",0.26785714285714285
"hongzhi yin, j. yao, chen chen, bin cui","b. cui, h. yin, junjie yao, c. chen",0.2857142857142857
"z. hu, b. cui, e. xing, j. yao","e. xing, junjie yao, bin cui, zhiting hu",0.2807017543859649
"j. yao, e. xing, zhiting hu, bin cui","bin cui, junjie yao, eric xing, z. hu",0.288135593220339
"eric xing, zhiting hu, j. yao, bin cui","z. hu, junjie yao, b. cui, e. xing",0.2295081967213115
"b. cui, z. hu, eric xing, j. yao","zhiting hu, junjie yao, b. cui, e. xing",0.27586206896551724
"junjie yao, b. cui, z. hu, e. xing","eric xing, b. cui, j. yao, zhiting hu",0.2982456140350877
"eric xing, zhiting hu, b. cui, j. yao","j. yao, z. hu, e. xing, bin cui",0.2909090909090909
"eric xing, j. yao, zhiting hu, bin cui","e. xing, b. cui, junjie yao, z. hu",0.2711864406779661
"e. xing, b. cui, junjie yao, z. hu","zhiting hu, j. yao, bin cui, e. xing",0.2807017543859649
"eric xing, j. yao, zhiting hu, bin cui","z. hu, e. xing, b. cui, junjie yao",0.2295081967213115
"b. cui, liansheng hua, j. yao, yuxin huang","junjie yao, y. huang, b. cui, l. hua",0.26229508196721313
"j. yao, y. huang, bin cui, l. hua","bin cui, yuxin huang, liansheng hua, junjie yao",0.2786885245901639
"yuxin huang, j. yao, b. cui, l. hua","liansheng hua, junjie yao, bin cui, y. huang",0.25396825396825395
"bin cui, liansheng hua, y. huang, junjie yao","l. hua, j. yao, yuxin huang, bin cui",0.29508196721311475
"l. hua, j. yao, y. huang, bin cui","yuxin huang, bin cui, liansheng hua, junjie yao",0.3
"bin cui, yuxin huang, l. hua, junjie yao","y. huang, j. yao, bin cui, liansheng hua",0.29508196721311475
"liansheng hua, yuxin huang, j. yao, bin cui","l. hua, y. huang, b. cui, junjie yao",0.26229508196721313
"bin cui, yuxin huang, l. hua, junjie yao","y. huang, b. cui, j. yao, liansheng hua",0.2380952380952381
"bin cui, yuxin huang, l. hua, j. yao","junjie yao, y. huang, liansheng hua, b. cui",0.2380952380952381
"junjie yao, bin cui, yuxin huang, liansheng hua","b. cui, j. yao, l. hua, y. huang",0.2222222222222222
"yuxin huang, b. cui, j. yao, liansheng hua","junjie yao, l. hua, bin cui, y. huang",0.2380952380952381
"y. huang, j. yao, liansheng hua, bin cui","junjie yao, b. cui, l. hua, y. huang",0.2711864406779661
"liansheng hua, bin cui, junjie yao, yuxin huang","bin cui, y. huang, j. yao, l. hua",0.2786885245901639
"junjie yao, liansheng hua, yuxin huang, b. cui","b. cui, l. hua, j. yao, y. huang",0.26229508196721313
"l. hua, y. huang, b. cui, junjie yao","y. huang, j. yao, liansheng hua, bin cui",0.2711864406779661
"j. yao, b. cui, y. huang, l. hua","bin cui, yuxin huang, liansheng hua, junjie yao",0.2222222222222222
"liansheng hua, y. huang, j. yao, b. cui","y. huang, bin cui, junjie yao, l. hua",0.2711864406779661
"l. hua, yuxin huang, junjie yao, bin cui","y. huang, b. cui, j. yao, liansheng hua",0.2380952380952381
"yuxin huang, yanhong zhou, bin cui, junjie yao","j. yao, b. cui, y. huang, y. zhou",0.2786885245901639
"y. han, junjie yao, x. lin, l. wang","l. wang, yuxing han, xuemin lin, j. yao",0.26666666666666666
"yuxing han, j. yao, xuemin lin, liping wang","l. wang, junjie yao, x. lin, y. han",0.2380952380952381
"z. xue, j. yao, b. cui","bin cui, zijun xue, j. yao",0.3
"bin cui, z. xue, j. yao","junjie yao, z. xue, b. cui",0.2926829268292683
"zijun xue, b. cui, j. yao","z. xue, junjie yao, bin cui",0.2727272727272727
"bin cui, zijun xue, j. yao","z. xue, junjie yao, bin cui",0.2954545454545455
"junjie yao, z. xue, b. cui","z. xue, bin cui, j. yao",0.2619047619047619
"zijun xue, j. yao, bin cui","bin cui, junjie yao, z. xue",0.2954545454545455
"bin cui, z. xue, junjie yao","zijun xue, j. yao, b. cui",0.21739130434782608
"junjie yao, z. xue, bin cui","zijun xue, b. cui, j. yao",0.21739130434782608
"bin cui, zijun xue, j. yao","junjie yao, z. xue, bin cui",0.2954545454545455
"junjie yao, bin cui, z. xue","zijun xue, b. cui, j. yao",0.21739130434782608
"j. yao, bin cui, zijun xue","z. xue, b. cui, j. yao",0.2682926829268293
"z. xue, j. yao, b. cui","bin cui, junjie yao, z. xue",0.2619047619047619
"junjie yao, bin cui, z. xue","zijun xue, j. yao, b. cui",0.21739130434782608
"bin cui, z. xue, junjie yao","z. xue, j. yao, b. cui",0.2619047619047619
"zijun xue, junjie yao, b. cui","b. cui, z. xue, j. yao",0.2558139534883721
"junjie yao, bin cui, z. xue","z. xue, j. yao, b. cui",0.2619047619047619
"junjie yao, z. xue, bin cui","bin cui, zijun xue, j. yao",0.2954545454545455
"z. xue, j. yao, b. cui","bin cui, junjie yao, z. xue",0.2619047619047619
"z. xue, junjie yao, b. cui","bin cui, zijun xue, j. yao",0.21739130434782608
"z. xue, b. cui, j. yao","junjie yao, z. xue, bin cui",0.2619047619047619
"j. yao, z. xue, b. cui","bin cui, z. xue, junjie yao",0.2926829268292683
"a. vlachou, katja hose","k. hose, akrivi vlachou",0.225
"a. vlachou, katja hose","k. hose, akrivi vlachou",0.225
"k. sattler, daniel klan, k. hose","d. klan, katja hose, kai-uwe sattler",0.2777777777777778
"m. marx, kai-uwe sattler, daniel klan, katja hose","d. klan, matthias marx, k. hose, k. sattler",0.2898550724637681
"daniel klan, katja hose, kai-uwe sattler, matthias marx","m. marx, k. sattler, k. hose, d. klan",0.2898550724637681
"katja hose, a. vlachou","akrivi vlachou, k. hose",0.225
"katja hose, a. vlachou","akrivi vlachou, k. hose",0.225
"g. alonso, b. glavic","boris glavic, gustavo alonso",0.2380952380952381
"boris glavic, gustavo alonso","g. alonso, b. glavic",0.2380952380952381
"b. glavic, g. alonso","gustavo alonso, boris glavic",0.2380952380952381
"gustavo alonso, boris glavic","b. glavic, g. alonso",0.2380952380952381
"gustavo alonso, boris glavic","b. glavic, g. alonso",0.2380952380952381
"gustavo alonso, b. glavic","boris glavic, g. alonso",0.2380952380952381
"g. alonso, boris glavic","b. glavic, gustavo alonso",0.2380952380952381
"k. stefanidis, e. pitoura","evaggelia pitoura, kostas stefanidis",0.3
"kostas stefanidis, e. pitoura","evaggelia pitoura, k. stefanidis",0.3
"e. pitoura, k. stefanidis","kostas stefanidis, evaggelia pitoura",0.3
"evaggelia pitoura, kostas stefanidis","k. stefanidis, e. pitoura",0.3
"k. ramamritham, c. pu","calton pu, krithi ramamritham",0.2682926829268293
"k. ramamritham, calton pu","c. pu, krithi ramamritham",0.2682926829268293
"calton pu, k. ramamritham","krithi ramamritham, c. pu",0.2682926829268293
"c. pu, k. ramamritham","krithi ramamritham, calton pu",0.2682926829268293
"c. pu, krithi ramamritham","k. ramamritham, calton pu",0.2682926829268293
"krithi ramamritham, c. pu","calton pu, k. ramamritham",0.2682926829268293
"krithi ramamritham, c. pu","calton pu, k. ramamritham",0.2682926829268293
"calton pu, krithi ramamritham","k. ramamritham, c. pu",0.2682926829268293
"c. pu, k. ramamritham","krithi ramamritham, calton pu",0.2682926829268293
"calton pu, k. ramamritham","krithi ramamritham, c. pu",0.2682926829268293
"c. pu, k. ramamritham","krithi ramamritham, calton pu",0.2682926829268293
"k. ramamritham, c. pu","calton pu, krithi ramamritham",0.2682926829268293
"k. ramamritham, calton pu","c. pu, krithi ramamritham",0.2682926829268293
"c. pu, krithi ramamritham","k. ramamritham, calton pu",0.2682926829268293
"k. ramamritham, r. sen","rajkumar sen, krithi ramamritham",0.2727272727272727
"krithi ramamritham, r. sen","rajkumar sen, k. ramamritham",0.2727272727272727
"r. sen, k. ramamritham","krithi ramamritham, rajkumar sen",0.2790697674418605
"k. ramamritham, r. sen","rajkumar sen, krithi ramamritham",0.2727272727272727
"rajkumar sen, krithi ramamritham","k. ramamritham, r. sen",0.2727272727272727
"j. xu, h. hu, dik l. lee","jianliang xu, haibo hu, d. lun lee",0.2826086956521739
"j. xu, d. l. lee, h. hu","h. hu, jianliang xu, dik l. lee",0.2790697674418605
"jianliang xu, dik l. lee, haibo hu","h. hu, j. xu, dik lun lee",0.22
"h. hu, dik lun lee, j. xu","dik l. lee, haibo hu, jianliang xu",0.2916666666666667
"jianliang xu, haibo hu, d. l. lee","h. hu, j. xu, dik lun lee",0.20833333333333331
"dik l. lee, haibo hu, jianliang xu","d. lun lee, h. hu, j. xu",0.2978723404255319
"jianliang xu, h. hu, dik lun lee","haibo hu, d. lun lee, j. xu",0.22
"h. hu, dik lun lee, j. xu","jianliang xu, haibo hu, d. lun lee",0.22
"jianliang xu, d. lun lee, h. hu","h. hu, j. xu, dik lun lee",0.2888888888888889
"h. hu, j. xu, d. l. lee","dik l. lee, jianliang xu, haibo hu",0.20833333333333331
"h. hu, j. xu, d. lun lee","d. l. lee, h. hu, jianliang xu",0.25
"d. l. lee, haibo hu, j. xu","jianliang xu, h. hu, dik l. lee",0.20833333333333331
"j. xu, h. hu, d. lun lee","d. l. lee, h. hu, jianliang xu",0.2790697674418605
"j. xu, h. hu, dik l. lee","d. lun lee, haibo hu, j. xu",0.2272727272727273
"j. xu, h. hu, d. l. lee","jianliang xu, d. lun lee, haibo hu",0.2608695652173913
"haibo hu, jianliang xu, d. lun lee","j. xu, dik l. lee, haibo hu",0.26
"dik l. lee, jianliang xu, haibo hu","j. xu, h. hu, dik l. lee",0.2765957446808511
"jianliang xu, haibo hu, d. l. lee","j. xu, h. hu, dik lun lee",0.2608695652173913
"h. hu, j. xu, d. l. lee","j. xu, dik lun lee, haibo hu",0.20454545454545456
"j. xu, h. hu, dik l. lee","jianliang xu, dik lun lee, haibo hu",0.2708333333333333
"minji wu, j. xu, x. tang, w. lee","x. tang, m. wu, wang-chien lee, jianliang xu",0.2459016393442623
"x. tang, m. wu, jianliang xu, wang-chien lee","m. wu, j. xu, w. lee, x. tang",0.2857142857142857
"wang-chien lee, jianliang xu, x. tang, minji wu","x. tang, m. wu, w. lee, j. xu",0.2833333333333333
"w. lee, jianliang xu, m. wu, x. tang","x. tang, j. xu, wang-chien lee, minji wu",0.2459016393442623
"jianliang xu, x. tang, minji wu, w. lee","j. xu, wang-chien lee, m. wu, xueyan tang",0.21875
"j. xu, m. wu, wang-chien lee, x. tang","minji wu, j. xu, xueyan tang, w. lee",0.23728813559322035
"xueyan tang, m. wu, j. xu, w. lee","x. tang, jianliang xu, minji wu, wang-chien lee",0.29508196721311475
"xueyan tang, m. wu, wang-chien lee, j. xu","w. lee, x. tang, jianliang xu, minji wu",0.2272727272727273
"wang-chien lee, j. xu, x. tang, minji wu","j. xu, m. wu, w. lee, xueyan tang",0.2542372881355932
"xueyan tang, j. xu, wang-chien lee, minji wu","m. wu, jianliang xu, xueyan tang, w. lee",0.296875
"minji wu, j. xu, xueyan tang, w. lee","m. wu, x. tang, jianliang xu, wang-chien lee",0.3
"wang-chien lee, minji wu, j. xu, xueyan tang","x. tang, w. lee, m. wu, j. xu",0.27586206896551724
"j. xu, m. wu, wang-chien lee, xueyan tang","minji wu, x. tang, w. lee, j. xu",0.2542372881355932
"xueyan tang, wang-chien lee, minji wu, j. xu","jianliang xu, x. tang, minji wu, w. lee",0.296875
"wang-chien lee, x. tang, jianliang xu, m. wu","xueyan tang, m. wu, j. xu, w. lee",0.26229508196721313
"w. lee, j. xu, x. tang, m. wu","minji wu, wang-chien lee, xueyan tang, jianliang xu",0.2307692307692308
"chushi ren, b. choi, h. hu, jianliang xu","j. xu, haibo hu, byron choi, c. ren",0.203125
"haibo hu, j. xu, chushi ren, b. choi","c. ren, byron choi, h. hu, jianliang xu",0.20634920634920634
"j. xu, h. hu, c. ren, byron choi","haibo hu, chushi ren, b. choi, j. xu",0.2727272727272727
"jianliang xu, h. hu, b. choi, chushi ren","haibo hu, j. xu, byron choi, c. ren",0.2711864406779661
"h. hu, j. xu, chushi ren, byron choi","b. choi, c. ren, j. xu, haibo hu",0.2962962962962963
"b. choi, h. hu, c. ren, j. xu","chushi ren, b. choi, jianliang xu, haibo hu",0.29310344827586204
"h. hu, j. xu, c. ren, byron choi","c. ren, b. choi, jianliang xu, haibo hu",0.25862068965517243
"h. hu, c. ren, byron choi, j. xu","chushi ren, b. choi, jianliang xu, haibo hu",0.2380952380952381
"h. hu, chushi ren, jianliang xu, b. choi","byron choi, j. xu, c. ren, h. hu",0.25862068965517243
"c. ren, jianliang xu, byron choi, h. hu","haibo hu, chushi ren, b. choi, j. xu",0.2419354838709677
"jianliang xu, c. ren, byron choi, h. hu","chushi ren, j. xu, h. hu, b. choi",0.27586206896551724
"haibo hu, c. ren, j. xu, b. choi","byron choi, haibo hu, chushi ren, jianliang xu",0.29508196721311475
"jianliang xu, c. ren, b. choi, haibo hu","h. hu, j. xu, chushi ren, byron choi",0.20634920634920634
"byron choi, j. xu, c. ren, h. hu","haibo hu, j. xu, chushi ren, b. choi",0.2962962962962963
"h. hu, c. ren, byron choi, j. xu","byron choi, haibo hu, jianliang xu, chushi ren",0.29508196721311475
"byron choi, c. ren, j. xu, h. hu","c. ren, haibo hu, jianliang xu, b. choi",0.25862068965517243
"c. ren, b. choi, jianliang xu, haibo hu","b. choi, chushi ren, h. hu, j. xu",0.2982456140350877
"jianliang xu, haibo hu, chushi ren, byron choi","h. hu, j. xu, c. ren, b. choi",0.2711864406779661
"j. xu, h. hu, c. ren, byron choi","haibo hu, chushi ren, b. choi, j. xu",0.2727272727272727
"h. hu, j. xu, c. ren, byron choi","c. ren, jianliang xu, b. choi, haibo hu",0.25862068965517243
"h. hu, c. ren, jianliang xu, b. choi","haibo hu, byron choi, j. xu, chushi ren",0.2295081967213115
